job_id,model,model_label,topology,seed,task_success,validation_error,selection_regime,component_mse,condition_axis,condition_id,condition_label,condition_value,divergence_step,dwell_profile,dwell_step_mean_error_radians,finite,gp_length_scale,hold_baseline_mean_error_radians,horizon,last_quarter_mean_error_radians,moving_step_mean_error_radians,output_norm_absolute_error,post_blank_0_mean_error_radians,post_blank_0_median_error_radians,post_blank_128_mean_error_radians,post_blank_128_median_error_radians,post_blank_512_mean_error_radians,post_blank_512_median_error_radians,sequence_mean_error_radians,terminal_mean_error_radians,trial_median_error_radians,trial_p90_error_radians,velocity_scale
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0003584054356906563,dwell,dwell_block64,64-step middle blank,middle_blank_64,,variable_sparsity,0.014580164104700089,True,1.0,1.1519736051559448,128,0.023048292845487595,0.020729277282953262,0.007197964936494827,0.025429552420973778,0.02122044563293457,0.03935428336262703,0.035581350326538086,0.09054750204086304,0.08183622360229492,0.016895651817321777,0.025429552420973778,0.01460278034210205,0.02731270343065262,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.00046405853936448693,dwell,dwell_dense,dense,dense,,dense,,True,1.0,1.4443029165267944,128,0.023380815982818604,0.018336569890379906,0.00799006037414074,0.02770928293466568,0.020493267104029655,0.0380832701921463,0.03248143196105957,0.0866573303937912,0.07850527763366699,0.018336569890379906,0.02770928293466568,0.014225559309124947,0.030026685446500778,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.00027873419458046556,dwell,dwell_p0p25,active p=0.25,0.25,,fixed_probability,0.013534395024180412,True,1.0,0.9348552227020264,128,0.02050064317882061,0.018307063728570938,0.007786274421960115,0.023390453308820724,0.0206301212310791,0.03790165111422539,0.03288722038269043,0.09576665610074997,0.08181214332580566,0.014735718257725239,0.023390453308820724,0.013491706922650337,0.022228345274925232,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0004126450512558222,dwell,dwell_p0p50,active p=0.50,0.5,,fixed_probability,0.016035085543990135,True,1.0,1.2523558139801025,128,0.020961429923772812,0.01751946657896042,0.009966278448700905,0.02339426428079605,0.021242856979370117,0.03680037334561348,0.03252863883972168,0.09487620741128922,0.08045268058776855,0.01678416132926941,0.02339426428079605,0.015018410980701447,0.026219196617603302,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.000451833417173475,dwell,dwell_p0p75,active p=0.75,0.75,,fixed_probability,0.019583553075790405,True,1.0,1.375307321548462,128,0.020719192922115326,0.01681886613368988,0.009358834475278854,0.02370097115635872,0.021614789962768555,0.038238488137722015,0.03277158737182617,0.09482651203870773,0.0775296688079834,0.01750674843788147,0.02370097115635872,0.014677589759230614,0.02741071954369545,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.00041019608033820987,id,id_h128,ID T=128,128,,variable_sparsity,0.015206084586679935,True,1.0,1.2498135566711426,128,0.021688804030418396,0.017578870058059692,0.008446021005511284,0.025235623121261597,0.021007537841796875,0.038377948105335236,0.034576416015625,0.09169590473175049,0.0746309757232666,0.016994796693325043,0.025235623121261597,0.014663822948932648,0.0255572646856308,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.004668276757001877,path,path_h1024,T=1024,1024,,variable_sparsity,0.06255623698234558,True,1.0,1.4843645095825195,1024,0.0988040417432785,0.06673247367143631,0.009156427346169949,0.10588878393173218,0.08014202117919922,0.11076073348522186,0.09389424324035645,0.1372033953666687,0.1228642463684082,0.06570930778980255,0.10588878393173218,0.05365569889545441,0.11710912734270096,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.01013338752090931,path,path_h2048,T=2048,2048,,variable_sparsity,0.10022074729204178,True,1.0,1.5195776224136353,2048,0.15236486494541168,0.10178931057453156,0.009109467267990112,0.16263870894908905,0.12349438667297363,0.1670127809047699,0.1336219310760498,0.19834712147712708,0.17726540565490723,0.10140471160411835,0.16263870894908905,0.08482305705547333,0.18725886940956116,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0007031562272459269,path,path_h256,T=256,256,,variable_sparsity,0.023375853896141052,True,1.0,1.345548152923584,256,0.03789816051721573,0.02606113813817501,0.00840984471142292,0.04101170599460602,0.03630638122558594,0.05023379996418953,0.04430389404296875,0.0974639356136322,0.08476042747497559,0.025403134524822235,0.04101170599460602,0.02213064581155777,0.041124023497104645,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0019111523870378733,path,path_h512,T=512,512,,variable_sparsity,0.03793465346097946,True,1.0,1.435025930404663,512,0.06348168849945068,0.04183643311262131,0.008785422891378403,0.06923385709524155,0.05573439598083496,0.07572808861732483,0.0629889965057373,0.11691094934940338,0.10058140009641647,0.040879711508750916,0.06923385709524155,0.034550659358501434,0.06872659176588058,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.00046276868670247495,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.015497424639761448,True,0.5,1.2179415225982666,128,0.022174987941980362,0.01886408030986786,0.009665312245488167,0.02493535727262497,0.021392345428466797,0.03550327941775322,0.03200054168701172,0.08574672788381577,0.07072830200195312,0.018035361543297768,0.02493535727262497,0.01573883183300495,0.028941426426172256,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0003496958233881742,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.014895320869982243,True,2.0,1.252528429031372,128,0.018644001334905624,0.016401782631874084,0.007965398952364922,0.021418698132038116,0.01663684844970703,0.037444185465574265,0.03341245651245117,0.0850028470158577,0.07329344749450684,0.01603095978498459,0.021418698132038116,0.014256445690989494,0.02446288801729679,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.016387782990932465,temporal,temporal_x16,16x time,16,,variable_sparsity,0.1319856494665146,True,1.0,1.2483572959899902,2048,0.2189369648694992,0.1355631798505783,0.004991848953068256,0.24513591825962067,0.2318131923675537,0.25369933247566223,0.24520635604858398,0.2898750603199005,0.27445030212402344,0.1321542114019394,0.24513591825962067,0.12641704082489014,0.23658211529254913,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0006550922989845276,temporal,temporal_x2,2x time,2,,variable_sparsity,0.022837569937109947,True,1.0,1.2493057250976562,256,0.03148038685321808,0.02062067948281765,0.010871167294681072,0.035629402846097946,0.031194210052490234,0.04845936596393585,0.03970932960510254,0.10437958687543869,0.08946037292480469,0.022001974284648895,0.035629402846097946,0.018535882234573364,0.03611034154891968,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.001171656884253025,temporal,temporal_x4,4x time,4,,variable_sparsity,0.03354417160153389,True,1.0,1.2489402294158936,512,0.05506265535950661,0.038421161472797394,0.008363595232367516,0.06507520377635956,0.06018948554992676,0.07393641024827957,0.0708625316619873,0.12571898102760315,0.11152338236570358,0.034463297575712204,0.06507520377635956,0.03195609152317047,0.06150919198989868,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.0046639456413686275,temporal,temporal_x8,8x time,8,,variable_sparsity,0.06959672272205353,True,1.0,1.2485041618347168,1024,0.11627975106239319,0.07708774507045746,0.0059866937808692455,0.1331060528755188,0.13031578063964844,0.1411074548959732,0.13482332229614258,0.1833389699459076,0.1693892478942871,0.07030260562896729,0.1331060528755188,0.06747990846633911,0.12425697594881058,1.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.00014580145943909883,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.012990818358957767,True,1.0,1.0554780960083008,128,0.016873277723789215,0.012658389285206795,0.004483661614358425,0.01939612627029419,0.01733088493347168,0.03629966080188751,0.030882837250828743,0.09401406347751617,0.0861973762512207,0.01274021714925766,0.01939612627029419,0.01231396198272705,0.02024078741669655,0.5
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.005596590228378773,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.022356608882546425,True,1.0,1.3258905410766602,128,0.049077168107032776,0.041669946163892746,0.01570758782327175,0.05674220994114876,0.027241947129368782,0.0610574372112751,0.03602886199951172,0.10377609729766846,0.07290363311767578,0.03691587597131729,0.05674220994114876,0.01806480437517166,0.06040425971150398,1.5
