topology,model,model_label,horizon,seed_count,signature_match_count,signature_match_fraction,expected_h1,expected_h2,knn_scale_median,knn_scale_min,knn_scale_max,zero_knn_fraction_median,zero_knn_fraction_min,zero_knn_fraction_max,detected_h1_median,detected_h1_min,detected_h1_max,detected_h2_median,detected_h2_min,detected_h2_max,signature_distance_median,signature_distance_min,signature_distance_max,bottleneck_h1_median,bottleneck_h1_min,bottleneck_h1_max,bottleneck_h2_median,bottleneck_h2_min,bottleneck_h2_max,bottleneck_mean_median,bottleneck_mean_min,bottleneck_mean_max,bottleneck_mean_over_threshold_median,bottleneck_mean_over_threshold_min,bottleneck_mean_over_threshold_max,h1_persistence_1_median,h1_persistence_1_min,h1_persistence_1_max,h1_persistence_2_median,h1_persistence_2_min,h1_persistence_2_max,h1_persistence_3_median,h1_persistence_3_min,h1_persistence_3_max,h2_persistence_1_median,h2_persistence_1_min,h2_persistence_1_max,h2_persistence_2_median,h2_persistence_2_min,h2_persistence_2_max
t2,lstm,LSTM,512,3,0,0.0,2,1,1.3109607075771679,1.2691580828775786,1.3622426454956558,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,5.0,4.0,5.0,0.5488999485969543,0.5189064741134644,0.6330963373184204,0.5855257511138916,0.5855257511138916,0.5855257511138916,0.567212849855423,0.552216112613678,0.609311044216156,0.9687240036435109,0.943111573766233,1.0406221127884057,1.6734493970870972,1.6012517213821411,1.7014617919921875,1.5529497861862183,1.4480854272842407,1.645801603794098,1.0977998971939087,1.0378129482269287,1.1768312454223633,0.4570732116699219,0.24889016151428223,0.49472928047180176,0.1939530372619629,0.18239974975585938,0.2578620910644531
t2,lstm,LSTM,2048,3,0,0.0,2,1,0.30244956566041614,0.23142482430474498,0.6784283920340686,0.0,0.0,0.0,5.0,3.0,6.0,2.0,0.0,2.0,4.0,2.0,5.0,2.5226948261260986,0.9396069049835205,3.748124361038208,0.5855257511138916,0.5855257511138916,0.5855257511138916,1.5541102886199951,0.762566328048706,2.16682505607605,2.654213389698897,1.3023617263596285,3.7006486084581733,5.045389652252197,1.879213809967041,7.496248722076416,3.9080657958984375,1.7847282886505127,4.785669803619385,2.2619800567626953,1.1624033451080322,2.767491340637207,0.8788938522338867,0.3027224540710449,1.0249414443969727,0.6799726486206055,0.24568605422973633,0.873687744140625
t2,calru,CA-LRU,0,3,3,1.0,2,1,0.973099640261924,0.9231956796210192,1.0222866544731934,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10717415809631348,0.10135436058044434,0.12683475017547607,0.06536400318145752,0.05371975898742676,0.06823289394378662,0.08335918188095093,0.08044695854187012,0.09753382205963135,0.14236638050908984,0.13739269090869113,0.16657477809316687,1.527442455291748,1.5241084098815918,1.5804312825202942,1.4984684586524963,1.4664933681488037,1.5196978449821472,0.4502013325691223,0.3725087642669678,0.4874710440635681,1.1405580043792725,1.1059434413909912,1.1609277725219727,0.13072800636291504,0.1029202938079834,0.13646578788757324
t2,calru,CA-LRU,128,3,3,1.0,2,1,0.9725324479566344,0.9226336470012582,1.0213946239480278,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10569643974304199,0.10098063945770264,0.12665802240371704,0.06407225131988525,0.053733110427856445,0.06807291507720947,0.08252644538879395,0.07971477508544922,0.09736546874046326,0.14094417748800528,0.1361422190805469,0.16628725304606548,1.5286933779716492,1.5225878953933716,1.5818579196929932,1.4988715648651123,1.4695057272911072,1.5214359164237976,0.4510939121246338,0.3748800754547119,0.48643946647644043,1.1424461603164673,1.1044398546218872,1.1641178131103516,0.1281445026397705,0.10240411758422852,0.13614583015441895
t2,calru,CA-LRU,512,3,3,1.0,2,1,0.9725324479566348,0.9226336470012582,1.0213946239480278,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10569643974304199,0.10098063945770264,0.12665802240371704,0.06407225131988525,0.053733110427856445,0.06807291507720947,0.08252644538879395,0.07971477508544922,0.09736546874046326,0.14094417748800528,0.1361422190805469,0.16628725304606548,1.5286933779716492,1.5225878953933716,1.5818579196929932,1.4988715648651123,1.4695057272911072,1.5214359164237976,0.4510939121246338,0.3748800754547119,0.48643946647644043,1.1424461603164673,1.1044398546218872,1.1641178131103516,0.1281445026397705,0.10240411758422852,0.13614583015441895
t2,calru,CA-LRU,2048,3,3,1.0,2,1,0.9725324479566348,0.9226336470012582,1.0213946239480278,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10569643974304199,0.10098063945770264,0.12665802240371704,0.06407225131988525,0.053733110427856445,0.06807291507720947,0.08252644538879395,0.07971477508544922,0.09736546874046326,0.14094417748800528,0.1361422190805469,0.16628725304606548,1.5286933779716492,1.5225878953933716,1.5818579196929932,1.4988715648651123,1.4695057272911072,1.5214359164237976,0.4510939121246338,0.3748800754547119,0.48643946647644043,1.1424461603164673,1.1044398546218872,1.1641178131103516,0.1281445026397705,0.10240411758422852,0.13614583015441895
t2,hc,H-C,0,3,3,1.0,2,1,1.2473720156017865,1.1464372462709633,1.2575866667907816,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10572797060012817,0.09050410985946655,0.1126093864440918,0.07636141777038574,0.057822585105895996,0.08852410316467285,0.08343276381492615,0.08177527785301208,0.10056674480438232,0.14249204865235296,0.139661283380696,0.17175460620317093,1.5370805859565735,1.4977144598960876,1.5651282668113708,1.5328404903411865,1.4872670769691467,1.546814501285553,0.45948314666748047,0.42970532178878784,0.4956868886947632,1.1092565059661865,1.0724574327468872,1.1706857681274414,0.12636351585388184,0.11684155464172363,0.13379573822021484
t2,hc,H-C,128,3,3,1.0,2,1,1.266731615214302,1.1702220517027913,1.2961784684425723,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11908888816833496,0.11519491672515869,0.1242908239364624,0.09541904926300049,0.052106380462646484,0.10146152973175049,0.10725396871566772,0.08819860219955444,0.10832822322845459,0.18317549400966582,0.15063146587791795,0.1850101776435508,1.5344993472099304,1.4750586152076721,1.5413763523101807,1.4633956551551819,1.4632747769355774,1.4876168966293335,0.4790305495262146,0.428646981716156,0.4818360209465027,1.0497955083847046,1.0436359643936157,1.144205093383789,0.12454724311828613,0.09852981567382812,0.13747954368591309
t2,hc,H-C,512,3,1,0.3333333333333333,2,1,1.2774443122745027,1.1616785414851645,1.3717616237593868,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.23741111159324646,0.21299594640731812,0.3311792016029358,0.4515024423599243,0.241754412651062,0.4721536636352539,0.3444567769765854,0.22737517952919006,0.40166643261909485,0.5882862988029104,0.38832652380640204,0.6859927712060029,1.4480085372924805,1.3454748392105103,1.463356077671051,1.3194902539253235,1.127118170261383,1.3942606449127197,0.6305927634239197,0.5214023590087891,0.6623584032058716,0.6970932483673096,0.6930109262466431,0.9545503854751587,0.1651003360748291,0.12141823768615723,0.1779336929321289
t2,hc,H-C,2048,3,0,0.0,2,1,1.1916432265644463,1.0784155113175387,1.4051307837686577,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,6.0,0.5458389520645142,0.5250381827354431,0.7989005148410797,0.5855257511138916,0.5855257511138916,0.5855257511138916,0.5656823515892029,0.5552819669246674,0.6922131329774857,0.9661101164433177,0.948347644605401,1.1822078391268604,1.207509160041809,0.5126508474349976,1.3533328771591187,0.9179315567016602,0.4179840087890625,1.0916779041290283,0.8483316898345947,0.3846864700317383,0.8618894815444946,0.2520468235015869,0.17413902282714844,0.31255340576171875,0.2383260726928711,0.14660310745239258,0.2782018184661865
s2,rnn,RNN,0,3,0,0.0,0,1,0.24458310703380498,0.0256273395464244,0.25357524008284593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.31346607208251953,0.31346607208251953,0.4145691394805908,1.3058854341506958,1.3058854341506958,1.3058854341506958,0.8096757531166077,0.8096757531166077,0.8602272868156433,0.6200205101783631,0.6200205101783631,0.6587310527551036,0.24777376651763916,0.0639508068561554,0.8291382789611816,0.1449655294418335,0.03631329536437988,0.6606650352478027,0.09980368614196777,0.010050490498542786,0.5406432151794434,0.0,0.0,0.0,0.0,0.0,0.0
s2,rnn,RNN,128,3,0,0.0,0,1,0.047756369584500975,4.651325313441331e-05,0.2853056548677094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.31346607208251953,0.30029261112213135,4.0933685302734375,1.3058854341506958,1.3058854341506958,1.3058854341506958,0.8096757531166077,0.8030890226364136,2.6996269822120667,0.6200205101783631,0.6149766293692646,2.0672770456068483,0.4470081329345703,0.007673710584640503,8.186737060546875,0.003024578094482422,0.0,0.10823005437850952,0.0,0.0,0.08765196800231934,0.0,0.0,0.0,0.0,0.0,0.0
s2,rnn,RNN,512,3,0,0.0,0,1,7.216395301252517e-05,8.758555248067296e-07,0.15651875624943218,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.1012191772460938,0.31346607208251953,2870.703125,1.3058854341506958,1.3058854341506958,1.3058854341506958,1.2035523056983948,0.8096757531166077,1436.0045052170753,0.9216369784238729,0.6200205101783631,1099.6404949956461,2.2024383544921875,0.24104857444763184,5741.40625,0.20057451725006104,0.001241551712155342,0.6658744812011719,0.0011221952736377716,0.0,0.07626986503601074,0.0,0.0,0.052260518074035645,0.0,0.0,0.04344367980957031
s2,rnn,RNN,2048,3,0,0.0,0,1,1.25007083374371e-06,8.678181039856381e-07,0.1595271612828561,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.6436805725097656,0.31346607208251953,165726.5,1.3058854341506958,1.3058854341506958,1.3058854341506958,1.9747830033302307,0.8096757531166077,82863.90294271708,1.5122176507118816,0.6200205101783631,63454.19037207424,5.287361145019531,0.2870379686355591,331453.0,0.21032023429870605,0.07404488325119019,4.63885498046875,0.06984996795654297,0.05591917037963867,0.3072471618652344,0.0,0.0,0.07256364822387695,0.0,0.0,0.06332337856292725
s2,gru,GRU,0,3,1,0.3333333333333333,0,1,0.06928927347467986,0.029762831432266677,1.3082310798173538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.29997968673706055,0.226809561252594,0.5103150606155396,1.3058854341506958,0.564755916595459,1.3058854341506958,0.8029325604438782,0.3957827389240265,0.9081002473831177,0.6148568162612815,0.3030761570454535,0.6953904405662628,0.7272546291351318,0.3676872253417969,1.020630121231079,0.5656600594520569,0.22150862216949463,0.8372571468353271,0.5060808062553406,0.2195281982421875,0.7746055126190186,0.253110408782959,0.0,2.0384914875030518,0.0,0.0,0.0
s2,gru,GRU,128,3,1,0.3333333333333333,0,1,0.034891326441121084,0.011151586336372532,1.3535824626666721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5474928617477417,0.2527429461479187,0.637103259563446,1.3058854341506958,1.29107666015625,1.3058854341506958,0.9266891479492188,0.7793141901493073,0.964089959859848,0.7096251506564252,0.5967707195203897,0.7382653444533286,1.0949857234954834,0.22043108940124512,1.274206519126892,0.8736945986747742,0.20336508750915527,0.9725148677825928,0.6301305294036865,0.16918981075286865,0.8812315464019775,0.2246108055114746,0.0,1.62052321434021,0.019588708877563477,0.0,0.1880478858947754
s2,gru,GRU,512,3,1,0.3333333333333333,0,1,0.008547287588126163,0.004256108120026171,0.9700502351328167,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.5807647109031677,0.2527429461479187,0.7771927118301392,1.3058854341506958,1.3058854341506958,1.3058854341506958,0.9433250725269318,0.7793141901493073,1.0415390729904175,0.722364342121971,0.5967707195203897,0.7975730839419307,1.1615294218063354,0.43901383876800537,1.5543854236602783,1.1558811664581299,0.4131735563278198,1.5151400566101074,1.0787441730499268,0.3238065242767334,1.26350998878479,0.13132667541503906,0.0,1.3344440460205078,0.0,0.0,0.0
s2,gru,GRU,2048,3,0,0.0,0,1,0.0001653183027292965,0.00015740425163036047,0.24696714173201542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3151073455810547,0.31346607208251953,3.3004276752471924,1.3058854341506958,1.3058854341506958,1.3058854341506958,0.8104963898658752,0.8096757531166077,2.303156554698944,0.6206489242243481,0.6200205101783631,1.7636742814248787,0.6302146911621094,0.1655997335910797,6.600855350494385,0.21775293350219727,0.16551697254180908,1.192056655883789,0.10437816381454468,0.07770347595214844,0.8453025817871094,0.0,0.0,0.0,0.0,0.0,0.0
s2,lstm,LSTM,0,3,3,1.0,0,1,1.1988000910813534,1.1755775771848667,1.2098901584300827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11372089385986328,0.10129785537719727,0.12426972389221191,0.3115123510360718,0.20154762268066406,0.39170658588409424,0.21261662244796753,0.15142273902893066,0.2579881548881531,0.16281414654589993,0.11595407611496253,0.19755803085125911,0.6413911581039429,0.60448157787323,0.6979444622993469,0.5695182681083679,0.552006721496582,0.6000721454620361,0.49344635009765625,0.41608691215515137,0.5361874103546143,2.210647463798523,2.0554319620132446,2.2275230884552,0.0,0.0,0.0
s2,lstm,LSTM,128,3,3,1.0,0,1,1.1968528249724706,1.1930695416867403,1.244631978952536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28380489349365234,0.17482662200927734,0.34990406036376953,0.33025991916656494,0.27763354778289795,0.4970359802246094,0.28071922063827515,0.25254327058792114,0.42347002029418945,0.21496466175139287,0.1933885346934487,0.3242780792402361,0.6783544421195984,0.6593257784843445,0.8132227659225464,0.596419632434845,0.5338041186332703,0.6045050621032715,0.5137448906898499,0.47062504291534424,0.5695934295654297,2.2243300676345825,1.992177963256836,2.2611578702926636,0.0,0.0,0.0
s2,lstm,LSTM,512,3,0,0.0,0,1,0.952158764041958,0.8596455891939238,0.9660168494572836,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8331509828567505,0.698995053768158,0.8625798225402832,1.3058854341506958,1.3058854341506958,1.3058854341506958,1.0695182085037231,1.0024402439594269,1.0842326283454895,0.8189984975208043,0.767632609832562,0.8302662699125962,1.666301965713501,1.397990107536316,1.7251596450805664,0.778510570526123,0.7644531726837158,0.92790687084198,0.6600141525268555,0.5473867654800415,0.667601466178894,1.3707151412963867,1.1286020278930664,1.4827232360839844,0.0,0.0,0.0504300594329834
s2,lstm,LSTM,2048,3,0,0.0,0,1,0.35486821767990295,0.09044437992503979,0.39827048289456635,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.4279098510742188,1.5476064682006836,5.298871994018555,1.3058854341506958,1.3058854341506958,1.3058854341506958,1.8668976426124573,1.4267459511756897,3.3023787140846252,1.4296029297750954,1.0925506279986938,2.5288425980739895,4.8558197021484375,3.095212936401367,10.59774398803711,0.7533221244812012,0.007866080850362778,1.7150073051452637,0.3271162509918213,0.003886070102453232,0.6732580661773682,0.1175384521484375,0.0277252197265625,0.2677116394042969,0.0,0.0,0.048270225524902344
s2,calru,CA-LRU,0,3,3,1.0,0,1,0.32332361767863593,0.3006478889915001,0.34952480810394126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12605279684066772,0.10223352909088135,0.23347735404968262,0.26900291442871094,0.2496488094329834,0.29383063316345215,0.19803208112716675,0.18785080313682556,0.2512401342391968,0.15164583044450616,0.14384937470337697,0.19239063984398827,0.5504918098449707,0.5498903393745422,0.7797526121139526,0.5294644832611084,0.5287209153175354,0.6633850932121277,0.49594175815582275,0.48679226636886597,0.5905276536941528,2.151168704032898,2.113174796104431,2.2266587018966675,0.0,0.0,0.011973857879638672
s2,calru,CA-LRU,128,3,3,1.0,0,1,0.32152157474866305,0.3000309165394844,0.3484789299005264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1267315149307251,0.10087132453918457,0.22899842262268066,0.2702920436859131,0.2576766014099121,0.29538559913635254,0.19812846183776855,0.1922040581703186,0.24964523315429688,0.15171963531902374,0.1471829405121757,0.19116932207506993,0.5474478602409363,0.5463137030601501,0.7790765762329102,0.5318472385406494,0.5299237370491028,0.6555936932563782,0.4993741512298584,0.48518985509872437,0.5924997329711914,2.152172088623047,2.1152994632720947,2.2236597537994385,0.0,0.0,0.0
s2,calru,CA-LRU,512,3,3,1.0,0,1,0.32152157474865994,0.300030916539484,0.3484789299005264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1267315149307251,0.10087132453918457,0.22899842262268066,0.2702920436859131,0.2576766014099121,0.29538559913635254,0.19812846183776855,0.1922040581703186,0.24964523315429688,0.15171963531902374,0.1471829405121757,0.19116932207506993,0.5474478602409363,0.5463137030601501,0.7790765762329102,0.5318472385406494,0.5299237370491028,0.6555936932563782,0.4993741512298584,0.48518985509872437,0.5924997329711914,2.152172088623047,2.1152994632720947,2.2236597537994385,0.0,0.0,0.0
s2,calru,CA-LRU,2048,3,3,1.0,0,1,0.32152157474865994,0.300030916539484,0.3484789299005264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1267315149307251,0.10087132453918457,0.22899842262268066,0.2702920436859131,0.2576766014099121,0.29538559913635254,0.19812846183776855,0.1922040581703186,0.24964523315429688,0.15171963531902374,0.1471829405121757,0.19116932207506993,0.5474478602409363,0.5463137030601501,0.7790765762329102,0.5318472385406494,0.5299237370491028,0.6555936932563782,0.4993741512298584,0.48518985509872437,0.5924997329711914,2.152172088623047,2.1152994632720947,2.2236597537994385,0.0,0.0,0.0
s2,hc,H-C,0,3,3,1.0,0,1,0.9598220413291432,0.9363363034709842,1.0341943247304746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2026609182357788,0.1502746343612671,0.21534454822540283,0.23088645935058594,0.20933008193969727,0.28047406673431396,0.21233731508255005,0.1905805468559265,0.2415674924850464,0.16260026303199188,0.14593971406065473,0.18498367940075372,0.7250694632530212,0.6916791200637817,0.7935431003570557,0.5699719190597534,0.518101692199707,0.6949843168258667,0.4955216646194458,0.43719804286956787,0.6752283573150635,2.4034193754196167,2.3272545337677,2.6284737586975098,0.0,0.0,0.014094233512878418
s2,hc,H-C,128,3,3,1.0,0,1,1.014655623838955,0.9872830798581564,1.0717384346422962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.20749926567077637,0.13187789916992188,0.4438415765762329,0.6671066284179688,0.6645684242248535,0.6832008361816406,0.4453500509262085,0.3982231616973877,0.5554741024971008,0.3410330181191195,0.3049449448499123,0.4253620478264715,0.7195176482200623,0.6321266293525696,0.8998339772224426,0.5680066347122192,0.5310924649238586,0.6748759746551514,0.5442453026771545,0.5058202743530273,0.67014080286026,1.9985568523406982,1.8856582641601562,2.1120316982269287,0.0,0.0,0.0
s2,hc,H-C,512,3,1,0.3333333333333333,0,1,0.9823859167461377,0.8147215029560184,1.0095109887825024,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,1.011924684047699,0.5429152846336365,1.0319755673408508,1.3058854341506958,0.8283681869506836,1.3058854341506958,1.1589050590991974,0.68564173579216,1.1689305007457733,0.8874477261115256,0.5250397300266072,0.8951248479971037,2.023849368095398,1.085830569267273,2.0639511346817017,1.19535231590271,1.0625298619270325,1.3687949180603027,0.6366243362426758,0.6229848861694336,0.9034872055053711,1.0632920265197754,1.013207197189331,1.8331105709075928,0.028319358825683594,0.0,0.10995864868164062
s2,hc,H-C,2048,3,0,0.0,0,1,0.16497912316002714,0.061051884728177595,0.3552190502340705,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,4.0,2.0,5.0,1.8731040954589844,1.3164901733398438,6.840612411499023,1.3058854341506958,1.3058854341506958,3.0025672912597656,1.58949476480484,1.3111878037452698,4.9215898513793945,1.2171778038389671,1.0040603635325962,3.768776128956697,3.7462081909179688,2.6329803466796875,13.681224822998047,2.7419357299804688,2.4676995277404785,3.304828643798828,1.7193474769592285,0.0,2.3973312377929688,0.4819936752319336,0.2836284637451172,6.005134582519531,0.0,0.0,0.6251449584960938
