job_id,model,model_label,topology,seed,task_success,validation_error,selection_regime,component_mse,condition_axis,condition_id,condition_label,condition_value,divergence_step,dwell_profile,dwell_step_mean_error_radians,finite,gp_length_scale,hold_baseline_mean_error_radians,horizon,last_quarter_mean_error_radians,moving_step_mean_error_radians,output_norm_absolute_error,post_blank_0_mean_error_radians,post_blank_0_median_error_radians,post_blank_1024_mean_error_radians,post_blank_1024_median_error_radians,post_blank_128_mean_error_radians,post_blank_128_median_error_radians,post_blank_1536_mean_error_radians,post_blank_1536_median_error_radians,post_blank_2048_mean_error_radians,post_blank_2048_median_error_radians,post_blank_256_mean_error_radians,post_blank_256_median_error_radians,post_blank_4096_mean_error_radians,post_blank_4096_median_error_radians,post_blank_512_mean_error_radians,post_blank_512_median_error_radians,post_blank_768_mean_error_radians,post_blank_768_median_error_radians,sequence_mean_error_radians,terminal_mean_error_radians,trial_median_error_radians,trial_p90_error_radians,velocity_scale
broad__calru__s1__lr0p01_eta1000_i50__seed10,calru,CA-LRU,s1,10,True,0.0027899411506950855,topology-specific validation-selected,0.00019127654377371073,velocity,velocity_x1p25,1.25x,1.25,,variable_sparsity,0.011114093475043774,True,1.0,1.2791684865951538,128,0.01555495336651802,0.011039184406399727,0.0025107688270509243,0.016967477276921272,0.008810758590698242,,,,,,,,,,,,,0.01743498630821705,0.008035898208618164,,,0.011057622730731964,0.016967477276921272,0.006807191297411919,0.025024328380823135,1.25
broad__calru__s1__lr0p01_eta1000_i50__seed10,calru,CA-LRU,s1,10,True,0.0027899411506950855,topology-specific validation-selected,0.0019437754526734352,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.018589409068226814,True,1.0,1.3258905410766602,128,0.03263809159398079,0.01934279501438141,0.004704556427896023,0.032310254871845245,0.010945320129394531,,,,,,,,,,,,,0.03203268349170685,0.010560035705566406,,,0.019157344475388527,0.032310254871845245,0.008214529603719711,0.03181138262152672,1.5
broad__calru__s1__lr0p01_eta1000_i50__seed10,calru,CA-LRU,s1,10,True,0.0027899411506950855,topology-specific validation-selected,0.015044186264276505,velocity,velocity_x2,2x,2.0,,variable_sparsity,0.056232985109090805,True,1.0,1.3806934356689453,128,0.0875256359577179,0.057829514145851135,0.013925924897193909,0.1048809364438057,0.01602649688720703,,,,,,,,,,,,,0.10986905544996262,0.018580913543701172,,,0.057436518371105194,0.1048809364438057,0.011699728667736053,0.0644269734621048,2.0
broad__calru__s1__lr0p01_eta1000_i50__seed10,calru,CA-LRU,s1,10,True,0.0027899411506950855,topology-specific validation-selected,0.09211646020412445,velocity,velocity_x3,3x,3.0,,variable_sparsity,0.21372206509113312,True,1.0,1.4375741481781006,128,0.3388232886791229,0.2448766678571701,0.05346360057592392,0.3814891278743744,0.050986289978027344,,,,,,,,,,,,,0.3810622990131378,0.04796767234802246,,,0.2372078001499176,0.3814891278743744,0.02468409202992916,1.0896916389465332,3.0
broad__calru__s1__lr0p01_eta1000_i50__seed10,calru,CA-LRU,s1,10,True,0.0027899411506950855,topology-specific validation-selected,0.17737174034118652,velocity,velocity_x4,4x,4.0,,variable_sparsity,0.3939528465270996,True,1.0,1.463205099105835,128,0.6140521764755249,0.45746171474456787,0.10492773354053497,0.6644004583358765,0.10766672343015671,,,,,,,,,,,,,0.6686400771141052,0.11863231658935547,,,0.44182872772216797,0.6644004583358765,0.056743837893009186,1.5139057636260986,4.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0030118555296212435,smoothness,correlation_x0p5,ell=0.5x,0.5,,variable_sparsity,0.037683676928281784,True,0.5,1.2179415225982666,128,0.05761416256427765,0.05199095606803894,0.004906375892460346,0.06084015965461731,0.046347618103027344,,,,,,,,,,,,,0.0622011236846447,0.04794764518737793,,,0.04846914857625961,0.06084015965461731,0.040678687393665314,0.08192446082830429,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0030269590206444263,smoothness,correlation_x0p75,ell=0.75x,0.75,,variable_sparsity,0.038414761424064636,True,0.75,1.2373747825622559,128,0.06170327961444855,0.052788227796554565,0.005372792482376099,0.061407897621393204,0.04931187257170677,,,,,,,,,,,,,0.06210684776306152,0.050826068967580795,,,0.049250129610300064,0.061407897621393204,0.041670236736536026,0.08174233138561249,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0023675954435020685,smoothness,correlation_x1p5,ell=1.5x,1.5,,variable_sparsity,0.04056078940629959,True,1.5,1.2451282739639282,128,0.06238451600074768,0.05148608237504959,0.005236441269516945,0.06674539297819138,0.04856395721435547,,,,,,,,,,,,,0.0705007016658783,0.04964399337768555,,,0.048796769231557846,0.06674539297819138,0.04345709830522537,0.08742191642522812,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0022668237797915936,smoothness,correlation_x2,ell=2x,2.0,,variable_sparsity,0.04082713648676872,True,2.0,1.252528429031372,128,0.06363801658153534,0.05111543834209442,0.005158647894859314,0.06852973997592926,0.052251338958740234,,,,,,,,,,,,,0.06833335757255554,0.05543923005461693,,,0.04858292639255524,0.06852973997592926,0.040192097425460815,0.09008491039276123,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.002043285872787237,smoothness,correlation_x3,ell=3x,3.0,,variable_sparsity,0.04089919850230217,True,3.0,1.257981538772583,128,0.06215054914355278,0.0500459298491478,0.005014325957745314,0.06744762510061264,0.052724599838256836,,,,,,,,,,,,,0.06980739533901215,0.05439400672912598,,,0.047794416546821594,0.06744762510061264,0.038882777094841,0.09174444526433945,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0019465802470222116,smoothness,correlation_x4,ell=4x,4.0,,variable_sparsity,0.04077029228210449,True,4.0,1.278252363204956,128,0.061368100345134735,0.04971087723970413,0.004882763139903545,0.06627567112445831,0.05347895622253418,,,,,,,,,,,,,0.06680230796337128,0.05589699372649193,,,0.047510113567113876,0.06627567112445831,0.03991476818919182,0.09250505268573761,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0007111082086339593,dwell,dwell_block128,all blank 128,128,,all_blank,0.03436572849750519,True,1.0,0.0,128,0.03417450189590454,,0.004237380810081959,0.03417437523603439,0.03765749931335449,,,,,,,,,,,,,0.0341743528842926,0.03765749931335449,,,0.03436572849750519,0.03417437523603439,0.03768334537744522,0.049491073936223984,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0016335437539964914,dwell,dwell_block32,blank block 32,32,,variable_sparsity,0.04149315878748894,True,1.0,1.2173771858215332,128,0.04937489703297615,0.04575662687420845,0.004539456218481064,0.053703684359788895,0.044173479080200195,,,,,,,,,,,,,0.056238383054733276,0.04459381103515625,,,0.04390124976634979,0.053703684359788895,0.03862713277339935,0.07654540240764618,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0012099735904484987,dwell,dwell_block64,blank block 64,64,,variable_sparsity,0.041073672473430634,True,1.0,1.1519736051559448,128,0.04420390725135803,0.04227270558476448,0.004502192139625549,0.04665633291006088,0.04324221611022949,,,,,,,,,,,,,0.04745902121067047,0.043584346771240234,,,0.04152517765760422,0.04665633291006088,0.0392138697206974,0.07242429256439209,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0021933794487267733,dwell,dwell_block8,blank block 8,8,,variable_sparsity,0.04060820862650871,True,1.0,1.2458138465881348,128,0.060544561594724655,0.05049069598317146,0.005012407433241606,0.06546938419342041,0.05177426338195801,,,,,,,,,,,,,0.06617863476276398,0.056169748306274414,,,0.047592420130968094,0.06546938419342041,0.03984933719038963,0.08361996710300446,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0009534190176054835,dwell,dwell_block96,blank block 96,96,,variable_sparsity,0.03750050440430641,True,1.0,0.8450865149497986,128,0.03874945640563965,0.03878236562013626,0.0046849483624100685,0.04204084351658821,0.040364742279052734,,,,,,,,,,,,,0.042935073375701904,0.03912639617919922,,,0.037742339074611664,0.04204084351658821,0.03747568279504776,0.06538769602775574,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.002654150128364563,id,id_h128,ID T=128,128,,variable_sparsity,0.03989727422595024,True,1.0,1.2498135566711426,128,0.06375690549612045,0.052336204797029495,0.005310169421136379,0.06592370569705963,0.055797576904296875,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.0641903206706047,0.05515027046203613,0.04927430674433708,0.06592370569705963,0.04085005447268486,0.08505700528621674,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.030683599412441254,length,length_h1024,T=1024,1024,,variable_sparsity,0.0975331962108612,True,1.0,1.4843645095825195,1024,0.24327759444713593,0.17367404699325562,0.022450510412454605,0.2661153972148895,0.1794755458831787,,,,,,,,,,,,,0.2664754390716553,0.17740988731384277,,,0.155019611120224,0.2661153972148895,0.109126977622509,0.2869388163089752,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.05231455713510513,length,length_h1536,T=1536,1536,,variable_sparsity,0.12733639776706696,True,1.0,1.513397216796875,1536,0.341566801071167,0.24009326100349426,0.027218535542488098,0.39229685068130493,0.252274751663208,,,,,,,,,,,,,0.39082586765289307,0.2501637935638428,,,0.2124219387769699,0.39229685068130493,0.1492471992969513,0.41266414523124695,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.003821818856522441,length,length_h192,T=192,192,,variable_sparsity,0.04453883692622185,True,1.0,1.3154425621032715,192,0.07261765003204346,0.06069428101181984,0.006250610109418631,0.07883093506097794,0.06321835517883301,,,,,,,,,,,,,0.08188703656196594,0.06550455093383789,,,0.056742191314697266,0.07883093506097794,0.046494729816913605,0.09228159487247467,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.07688930630683899,length,length_h2048,T=2048,2048,,variable_sparsity,0.15785649418830872,True,1.0,1.5195776224136353,2048,0.4368927776813507,0.3044935166835785,0.03120959736406803,0.48304325342178345,0.353043794631958,,,,,,,,,,,,,0.48292791843414307,0.3451368808746338,,,0.2685396075248718,0.48304325342178345,0.19781900942325592,0.5669947862625122,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.0048982808366417885,length,length_h256,T=256,256,,variable_sparsity,0.04977233335375786,True,1.0,1.345548152923584,256,0.08529572188854218,0.06845974922180176,0.007114182226359844,0.09157232940196991,0.06795144081115723,,,,,,,,,,,,,0.08871151506900787,0.06986737251281738,,,0.06388057768344879,0.09157232940196991,0.05020866170525551,0.10353701561689377,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.00812463741749525,length,length_h384,T=384,384,,variable_sparsity,0.05912600830197334,True,1.0,1.399122953414917,384,0.11556737869977951,0.08603042364120483,0.010390331968665123,0.1340782642364502,0.07786750793457031,,,,,,,,,,,,,0.13212862610816956,0.08127975463867188,,,0.07942774891853333,0.1340782642364502,0.055045198649168015,0.12303146719932556,1.0
refine__calru__s1__lr0p01_eta1000_i50__seed11,calru,CA-LRU,s1,11,True,0.014823663979768753,topology-specific validation-selected,0.011836329475045204,length,length_h512,T=512,512,,variable_sparsity,0.06747565418481827,True,1.0,1.435025930404663,512,0.13665974140167236,0.10226649045944214,0.013721376657485962,0.1486538201570511,0.09775996208190918,,,,,,,,,,,,,0.1491749882698059,0.09883736819028854,,,0.09373574703931808,0.1486538201570511,0.06623797863721848,0.15419241786003113,1.0
