causal_state_norm_mean,causal_state_norm_ratio_to_h0,clean_output_displacement_mean,diverged,finite,horizon,job_id,memory_error_mean,memory_error_median,model,output_norm_error_mean,seed,topology,task_success,selection_regime,source_analysis
4.368662357330322,1.0215662717819214,0.4616793990135193,False,True,4096,pilot__gru__s2__seed11,0.5160493850708008,0.4993569552898407,gru,0.8340597152709961,11,s2,False,ring-selected zero-retuning,baseline_all_v2
6.050107002258301,1.0,4.090385846211575e-05,False,True,0,pilot__gru__s2__seed12,0.40518200397491455,0.4012530446052551,gru,0.7863850593566895,12,s2,False,ring-selected zero-retuning,baseline_all_v2
6.0943803787231445,1.0302850008010864,0.14535492658615112,False,True,16,pilot__gru__s2__seed12,0.4237595796585083,0.39322251081466675,gru,0.8556474447250366,12,s2,False,ring-selected zero-retuning,baseline_all_v2
6.152844429016113,1.0481030941009521,0.250260591506958,False,True,128,pilot__gru__s2__seed12,0.450212299823761,0.4202694296836853,gru,0.9288287162780762,12,s2,False,ring-selected zero-retuning,baseline_all_v2
6.157022953033447,1.0488389730453491,0.3630256652832031,False,True,512,pilot__gru__s2__seed12,0.4694412350654602,0.46181392669677734,gru,0.9572352766990662,12,s2,False,ring-selected zero-retuning,baseline_all_v2
6.1579155921936035,1.048980474472046,0.42295682430267334,False,True,2048,pilot__gru__s2__seed12,0.47796154022216797,0.46488717198371887,gru,0.9635586738586426,12,s2,False,ring-selected zero-retuning,baseline_all_v2
6.157886981964111,1.0489754676818848,0.4280216097831726,False,True,4096,pilot__gru__s2__seed12,0.4784072935581207,0.45945170521736145,gru,0.9635725021362305,12,s2,False,ring-selected zero-retuning,baseline_all_v2
3.2794599533081055,1.0,0.0,False,True,0,pilot__gru__t2__seed10,0.020356740802526474,0.01909336820244789,gru,0.01606520637869835,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.2543702125549316,0.992901623249054,0.006689256988465786,False,True,16,pilot__gru__t2__seed10,0.02330082468688488,0.02266639471054077,gru,0.014599872753024101,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.279208183288574,1.0005080699920654,0.025330660864710808,False,True,128,pilot__gru__t2__seed10,0.03921594098210335,0.03954140469431877,gru,0.014287504367530346,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.2840139865875244,1.0021699666976929,0.09260843694210052,False,True,512,pilot__gru__t2__seed10,0.10388992726802826,0.10480538755655289,gru,0.014798533171415329,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.2778313159942627,1.0010323524475098,0.2856341600418091,False,True,2048,pilot__gru__t2__seed10,0.2951326370239258,0.3090517520904541,gru,0.015317044220864773,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.2746987342834473,1.000133991241455,0.3892630934715271,False,True,4096,pilot__gru__t2__seed10,0.39412230253219604,0.3460589647293091,gru,0.015941310673952103,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3391833305358887,1.0,0.0,False,True,0,pilot__gru__t2__seed11,0.018806081265211105,0.016597967594861984,gru,0.01918739080429077,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.298442840576172,0.9883530139923096,0.00630972720682621,False,True,16,pilot__gru__t2__seed11,0.01919945701956749,0.016779782250523567,gru,0.016358645632863045,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3210437297821045,0.9950673580169678,0.020725373178720474,False,True,128,pilot__gru__t2__seed11,0.030498728156089783,0.02852511778473854,gru,0.013410819694399834,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3320016860961914,0.998400866985321,0.07392047345638275,False,True,512,pilot__gru__t2__seed11,0.08054406940937042,0.07576792687177658,gru,0.013499842956662178,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3572535514831543,1.0061540603637695,0.20974579453468323,False,True,2048,pilot__gru__t2__seed11,0.21488597989082336,0.20527653396129608,gru,0.013565737754106522,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3708696365356445,1.0103726387023926,0.28101488947868347,False,True,4096,pilot__gru__t2__seed11,0.2853781580924988,0.2779042720794678,gru,0.014334630221128464,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3602795600891113,1.0,0.0,False,True,0,pilot__gru__t2__seed12,0.01867634803056717,0.016956208273768425,gru,0.01555845607072115,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3291845321655273,0.9910150766372681,0.006424641236662865,False,True,16,pilot__gru__t2__seed12,0.019767852500081062,0.018720965832471848,gru,0.01368708536028862,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.349238395690918,0.9969667196273804,0.02101977728307247,False,True,128,pilot__gru__t2__seed12,0.0323110893368721,0.032320354133844376,gru,0.012460803613066673,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3505780696868896,0.9974292516708374,0.0783153772354126,False,True,512,pilot__gru__t2__seed12,0.08696316182613373,0.08516775816679001,gru,0.012752724811434746,12,t2,True,ring-selected zero-retuning,baseline_all_v2
