topology,model,model_label,condition_id,condition_axis,condition_value,condition_label,seed_count,task_success_count,finite_count,sequence_mean_error_radians_median,sequence_mean_error_radians_min,sequence_mean_error_radians_max,terminal_mean_error_radians_median,terminal_mean_error_radians_min,terminal_mean_error_radians_max,last_quarter_mean_error_radians_median,last_quarter_mean_error_radians_min,last_quarter_mean_error_radians_max,trial_median_error_radians_median,trial_median_error_radians_min,trial_median_error_radians_max,trial_p90_error_radians_median,trial_p90_error_radians_min,trial_p90_error_radians_max,moving_step_mean_error_radians_median,moving_step_mean_error_radians_min,moving_step_mean_error_radians_max,dwell_step_mean_error_radians_median,dwell_step_mean_error_radians_min,dwell_step_mean_error_radians_max,component_mse_median,component_mse_min,component_mse_max,output_norm_absolute_error_median,output_norm_absolute_error_min,output_norm_absolute_error_max,hold_baseline_mean_error_radians_median,hold_baseline_mean_error_radians_min,hold_baseline_mean_error_radians_max,post_blank_0_mean_error_radians_median,post_blank_0_mean_error_radians_min,post_blank_0_mean_error_radians_max,post_blank_0_median_error_radians_median,post_blank_0_median_error_radians_min,post_blank_0_median_error_radians_max,post_blank_128_mean_error_radians_median,post_blank_128_mean_error_radians_min,post_blank_128_mean_error_radians_max,post_blank_128_median_error_radians_median,post_blank_128_median_error_radians_min,post_blank_128_median_error_radians_max,post_blank_512_mean_error_radians_median,post_blank_512_mean_error_radians_min,post_blank_512_mean_error_radians_max,post_blank_512_median_error_radians_median,post_blank_512_median_error_radians_min,post_blank_512_median_error_radians_max
s1,lstm,LSTM,combined_h1024_x1p5,combined,T1024_1.5x,"T=1024, 1.5x",3,3,3,0.17177098989486694,0.11301038414239883,0.23572757840156555,0.32453247904777527,0.19619767367839813,0.42405661940574646,0.286230206489563,0.17716872692108154,0.39226773381233215,0.13908083736896515,0.0688844621181488,0.15211129188537598,0.2706315815448761,0.20936395227909088,0.46603304147720337,0.18562181293964386,0.11791666597127914,0.25963765382766724,0.12908752262592316,0.09789089113473892,0.16204501688480377,0.029431136325001717,0.02332143671810627,0.07904858887195587,0.010981228202581406,0.008693164214491844,0.014767305925488472,1.4864857196807861,1.4864857196807861,1.4864857196807861,0.32453247904777527,0.19619767367839813,0.42405661940574646,0.27134037017822266,0.11440348625183105,0.30111098289489746,0.3549753427505493,0.20723624527454376,0.43973928689956665,0.28842639923095703,0.13419437408447266,0.32801270484924316,0.44513505697250366,0.2726687788963318,0.5001872777938843,0.3693969249725342,0.19184541702270508,0.41396233439445496
s1,lstm,LSTM,combined_h1024_x2,combined,T1024_2.0x,"T=1024, 2.0x",3,3,3,0.2930845320224762,0.29278916120529175,0.44315874576568604,0.5383862853050232,0.5108024477958679,0.7861060500144958,0.47423887252807617,0.45421773195266724,0.7053732872009277,0.20030006766319275,0.15745872259140015,0.23661765456199646,0.7201665639877319,0.5525210499763489,1.174469232559204,0.3263484239578247,0.321158230304718,0.5161929130554199,0.2053656131029129,0.1905767023563385,0.21809269487857819,0.11488054692745209,0.09182330965995789,0.19908666610717773,0.030265459790825844,0.021066084504127502,0.04119713604450226,1.537050485610962,1.537050485610962,1.537050485610962,0.5383862853050232,0.5108024477958679,0.7861060500144958,0.34293055534362793,0.29296112060546875,0.4702177047729492,0.5497426986694336,0.5204800367355347,0.7986472249031067,0.38179993629455566,0.2914755344390869,0.4924905300140381,0.6039716005325317,0.5776543021202087,0.8531649708747864,0.44728633761405945,0.3568000793457031,0.5560624599456787
s1,calru,CA-LRU,id_h128,id,128,ID T=128,3,3,3,0.04927430674433708,0.008601061068475246,0.05309215933084488,0.06592370569705963,0.012165084481239319,0.08009782433509827,0.06375690549612045,0.01146664284169674,0.07403827458620071,0.04057539999485016,0.006234718486666679,0.04085005447268486,0.08505700528621674,0.01699969731271267,0.0979820042848587,0.052336204797029495,0.008709813468158245,0.058370016515254974,0.03692878782749176,0.008268007077276707,0.03989727422595024,0.0024503672029823065,9.670075814938173e-05,0.002654150128364563,0.005310169421136379,0.0016975067555904388,0.006323166657239199,1.2498135566711426,1.2498135566711426,1.2498135566711426,0.06592370569705963,0.012165084481239319,0.08009782433509827,0.055797576904296875,0.007848978042602539,0.06357264518737793,0.0641903206706047,0.012343039736151695,0.07909871637821198,0.05515027046203613,0.007073163986206055,0.06214570999145508,0.0641903206706047,0.012343629263341427,0.07909870147705078,0.05515027046203613,0.007076263893395662,0.06214570999145508
s1,calru,CA-LRU,length_h256,length,256,T=256,3,3,3,0.06388057768344879,0.013779649510979652,0.07569999992847443,0.09157232940196991,0.0269114151597023,0.11635669320821762,0.08529572188854218,0.022831186652183533,0.10687433183193207,0.05020866170525551,0.009623190388083458,0.059966079890728,0.10353701561689377,0.028815755620598793,0.14893928170204163,0.06845974922180176,0.014602594077587128,0.08499973267316818,0.04704800248146057,0.011244199238717556,0.04977233335375786,0.0048982808366417885,0.0002826974377967417,0.005230231210589409,0.007114182226359844,0.002248351462185383,0.010171931236982346,1.345548152923584,1.345548152923584,1.345548152923584,0.09157232940196991,0.0269114151597023,0.11635669320821762,0.06795144081115723,0.015485525131225586,0.09786629676818848,0.08871151506900787,0.026547852903604507,0.11491262912750244,0.06986737251281738,0.015576601028442383,0.09746527671813965,0.08871151506900787,0.026547886431217194,0.11491262912750244,0.06986737251281738,0.015565632842481136,0.09746527671813965
s1,calru,CA-LRU,length_h512,length,512,T=512,3,3,3,0.09373574703931808,0.02855059690773487,0.1078900694847107,0.1486538201570511,0.06018052250146866,0.15188176929950714,0.13665974140167236,0.05120835453271866,0.14769238233566284,0.06623797863721848,0.01954985223710537,0.09015023708343506,0.15419241786003113,0.06173364073038101,0.20320995151996613,0.10226649045944214,0.031749699264764786,0.12215965241193771,0.06396424770355225,0.018702827394008636,0.06747565418481827,0.010623663663864136,0.0011567141627892852,0.011836329475045204,0.013721376657485962,0.003921291325241327,0.018219852820038795,1.435025930404663,1.435025930404663,1.435025930404663,0.1486538201570511,0.06018052250146866,0.15188176929950714,0.09775996208190918,0.041289567947387695,0.1290290355682373,0.1491749882698059,0.06077117472887039,0.15289950370788574,0.09883736819028854,0.04126620292663574,0.13505864143371582,0.1491749882698059,0.060772739350795746,0.15289948880672455,0.09883736819028854,0.041272640228271484,0.13505887985229492
s1,calru,CA-LRU,length_h1024,length,1024,T=1024,3,3,3,0.15497218072414398,0.06288748234510422,0.155019611120224,0.2661153972148895,0.14320732653141022,0.29593682289123535,0.23924028873443604,0.11739082634449005,0.24327759444713593,0.109126977622509,0.046038705855607986,0.13830646872520447,0.27039849758148193,0.133310467004776,0.2869388163089752,0.17367404699325562,0.07180655002593994,0.17559559643268585,0.09141798317432404,0.035402022302150726,0.0975331962108612,0.025580469518899918,0.005454586818814278,0.030683599412441254,0.022450510412454605,0.009158609434962273,0.03256703168153763,1.4843645095825195,1.4843645095825195,1.4843645095825195,0.2661153972148895,0.14320732653141022,0.29593682289123535,0.1794755458831787,0.10208582878112793,0.1851656436920166,0.2664754092693329,0.1434546411037445,0.30048462748527527,0.17740988731384277,0.10496283322572708,0.18791723251342773,0.2664754390716553,0.14345413446426392,0.30048462748527527,0.17740988731384277,0.10494565963745117,0.18791699409484863
s1,calru,CA-LRU,length_h2048,length,2048,T=2048,3,3,3,0.2685396075248718,0.16230237483978271,0.34245535731315613,0.48304325342178345,0.4173111319541931,0.7832270860671997,0.4368927776813507,0.33156058192253113,0.6500303745269775,0.19781900942325592,0.1314551681280136,0.23127883672714233,0.5669947862625122,0.32910022139549255,0.7756925821304321,0.3044935166835785,0.1887083202600479,0.39734598994255066,0.15785649418830872,0.08101236075162888,0.17347583174705505,0.07688930630683899,0.0343574583530426,0.11844649910926819,0.03120959736406803,0.022993948310613632,0.06592923402786255,1.5195776224136353,1.5195776224136353,1.5195776224136353,0.48304325342178345,0.4173111319541931,0.7832270860671997,0.353043794631958,0.3321802616119385,0.464092493057251,0.48292791843414307,0.4175211489200592,0.7830248475074768,0.3451366424560547,0.3236830234527588,0.4655907154083252,0.48292791843414307,0.4175182580947876,0.7830248475074768,0.3451368808746338,0.3235635757446289,0.4655907154083252
s1,calru,CA-LRU,velocity_x0p5,velocity,0.5,0.5x,3,3,3,0.038182370364665985,0.005008374340832233,0.03932484984397888,0.046102724969387054,0.00623882282525301,0.051105204969644547,0.044296327978372574,0.005989665165543556,0.04825945571064949,0.033003129065036774,0.004332847893238068,0.037720710039138794,0.06937438249588013,0.008616155944764614,0.07254667580127716,0.0408204086124897,0.005164232105016708,0.0410594642162323,0.030103422701358795,0.00453106127679348,0.034012626856565475,0.001125967362895608,2.335583121748641e-05,0.0011408475693315268,0.0036848122254014015,0.0013195370556786656,0.004434733651578426,1.0554780960083008,1.0554780960083008,1.0554780960083008,0.046102724969387054,0.00623882282525301,0.051105204969644547,0.03546547889709473,0.005068302154541016,0.040727853775024414,0.046196166425943375,0.0064894771203398705,0.05111071467399597,0.037372589111328125,0.0047070980072021484,0.041673898696899414,0.04619617015123367,0.00648923683911562,0.05111069977283478,0.037372589111328125,0.0047070980072021484,0.041673898696899414
s1,calru,CA-LRU,velocity_x1p5,velocity,1.5,1.5x,3,3,3,0.06914322823286057,0.019157344475388527,0.08259405195713043,0.11552376300096512,0.032310254871845245,0.1366683393716812,0.10515551269054413,0.03263809159398079,0.11799697577953339,0.05192720144987106,0.008214529603719711,0.05552605539560318,0.10813448578119278,0.03181138262152672,0.12396552413702011,0.07683451473712921,0.01934279501438141,0.08974453806877136,0.04558878391981125,0.018589409068226814,0.06069581210613251,0.005557208321988583,0.0019437754526734352,0.011679336428642273,0.01132748369127512,0.004704556427896023,0.014018653891980648,1.3258905410766602,1.3258905410766602,1.3258905410766602,0.11552376300096512,0.032310254871845245,0.1366683393716812,0.06924796104431152,0.010945320129394531,0.08214259147644043,0.11824639141559601,0.03203252702951431,0.13005536794662476,0.0710303783416748,0.010560274124145508,0.08084297180175781,0.1182464063167572,0.03203268349170685,0.13005538284778595,0.0710303783416748,0.010560035705566406,0.08084297180175781
s1,calru,CA-LRU,velocity_x2,velocity,2.0,2.0x,3,3,3,0.11009162664413452,0.057436518371105194,0.15574589371681213,0.18993481993675232,0.1048809364438057,0.24805450439453125,0.16412465274333954,0.0875256359577179,0.22790014743804932,0.06322173774242401,0.011699728667736053,0.06593160331249237,0.16710130870342255,0.0644269734621048,0.33401811122894287,0.11792571097612381,0.057829514145851135,0.16611017286777496,0.08609989285469055,0.056232985109090805,0.124005526304245,0.019714325666427612,0.015044186264276505,0.040656913071870804,0.02228645607829094,0.013925924897193909,0.030632618814706802,1.3806934356689453,1.3806934356689453,1.3806934356689453,0.18993481993675232,0.1048809364438057,0.24805450439453125,0.08490109443664551,0.01602649688720703,0.10379791259765625,0.19749902188777924,0.10986708104610443,0.25223174691200256,0.08550763130187988,0.018583059310913086,0.10321640968322754,0.1974990963935852,0.10986905544996262,0.2522317171096802,0.08550763130187988,0.018580913543701172,0.10321664810180664
s1,calru,CA-LRU,dwell_dense,dwell,dense,dense,3,3,3,0.057919420301914215,0.009380489587783813,0.06555783748626709,0.07921430468559265,0.014789590612053871,0.10408087074756622,0.07742127776145935,0.013326777145266533,0.09630103409290314,0.043495453894138336,0.006383480504155159,0.05638077110052109,0.09381845593452454,0.0177474282681942,0.11608278751373291,0.057919420301914215,0.009380489587783813,0.06555783748626709,,,,0.0036912760697305202,0.00012439943384379148,0.004183681681752205,0.0063604386523365974,0.001585841178894043,0.0069877635687589645,1.4443029165267944,1.4443029165267944,1.4443029165267944,0.07921430468559265,0.014789590612053871,0.10408087074756622,0.06032752990722656,0.008543729782104492,0.08532834053039551,0.082248255610466,0.015042922459542751,0.10366397351026535,0.062334056943655014,0.008585214614868164,0.08232331275939941,0.082248255610466,0.015042852610349655,0.10366395115852356,0.062334056943655014,0.008584976196289062,0.08232331275939941
s1,calru,CA-LRU,dwell_p0p25,dwell,0.25,active p=0.25,3,3,3,0.032921820878982544,0.007102947682142258,0.04021522402763367,0.04124591499567032,0.010058777406811714,0.04829001426696777,0.03908548504114151,0.00922706350684166,0.04665505141019821,0.02808762714266777,0.005315309390425682,0.03820457309484482,0.05817987769842148,0.014750865288078785,0.06458862870931625,0.033822983503341675,0.007082205731421709,0.03922034054994583,0.0326186902821064,0.007109924219548702,0.0405498743057251,0.0008844075491651893,7.52280029701069e-05,0.0012619527988135815,0.004997329320758581,0.0018558935262262821,0.005269547924399376,0.9348552227020264,0.9348552227020264,0.9348552227020264,0.04124591499567032,0.010058777406811714,0.04829001426696777,0.030573368072509766,0.007123469840735197,0.03957796096801758,0.04036341980099678,0.010442179627716541,0.050202928483486176,0.029169321060180664,0.007298230659216642,0.040979862213134766,0.04036339372396469,0.010441952385008335,0.050202928483486176,0.029169082641601562,0.007297753822058439,0.040979862213134766
s1,calru,CA-LRU,dwell_p0p50,dwell,0.5,active p=0.50,3,3,3,0.04062294587492943,0.007786105386912823,0.04189161956310272,0.048499152064323425,0.010593359358608723,0.05713193491101265,0.04673773795366287,0.009963342919945717,0.05466759577393532,0.03347567468881607,0.005722500383853912,0.03903663903474808,0.06819790601730347,0.01639101281762123,0.07532821595668793,0.04045286029577255,0.0077377427369356155,0.04237286001443863,0.040796227753162384,0.007835375145077705,0.041401367634534836,0.0012030487414449453,7.278958219103515e-05,0.001463013468310237,0.0046772463247179985,0.0018491623923182487,0.0059808241203427315,1.2523558139801025,1.2523558139801025,1.2523558139801025,0.048499152064323425,0.010593359358608723,0.05713193491101265,0.04359030723571777,0.007326125632971525,0.05193209648132324,0.05037490278482437,0.010702845640480518,0.05663669854402542,0.04830121994018555,0.0068776607513427734,0.05196356400847435,0.05037491023540497,0.010703250765800476,0.05663667246699333,0.04830121994018555,0.0068759918212890625,0.05196356400847435
s1,calru,CA-LRU,dwell_p0p75,dwell,0.75,active p=0.75,3,3,3,0.04731643944978714,0.009270906448364258,0.051013629883527756,0.0636875331401825,0.01408760342746973,0.07542315125465393,0.058501482009887695,0.012768512591719627,0.07014606148004532,0.04323471710085869,0.006762895733118057,0.04421050101518631,0.08271045982837677,0.019854996353387833,0.09291622787714005,0.04719604551792145,0.009227440692484379,0.05128903687000275,0.04767991229891777,0.009402135387063026,0.050182122737169266,0.002015411853790283,0.00010382336040493101,0.0021168338134884834,0.004614861216396093,0.0017091252375394106,0.006218015216290951,1.375307321548462,1.375307321548462,1.375307321548462,0.0636875331401825,0.01408760342746973,0.07542315125465393,0.05533719062805176,0.008352994918823242,0.06561970710754395,0.06522178649902344,0.014060619287192822,0.07550380378961563,0.060349222272634506,0.009152889251708984,0.06322407722473145,0.06522177904844284,0.01406091544777155,0.07550378143787384,0.060349222272634506,0.00915670394897461,0.06322407722473145
s1,calru,CA-LRU,dwell_block64,dwell,middle_blank_64,64-step middle blank,3,3,3,0.035442452877759933,0.00683550164103508,0.04152517765760422,0.04244296997785568,0.009189772419631481,0.04665633291006088,0.03860259801149368,0.008586515672504902,0.04420390725135803,0.030932936817407608,0.005199365317821503,0.0392138697206974,0.06903839111328125,0.01300063543021679,0.07242429256439209,0.036927465349435806,0.00665530189871788,0.04227270558476448,0.03454551845788956,0.006944341119378805,0.041073672473430634,0.0009274358744733036,5.0432514399290085e-05,0.0012099735904484987,0.004502192139625549,0.0013800221495330334,0.00451652379706502,1.1519736051559448,1.1519736051559448,1.1519736051559448,0.04244296997785568,0.009189772419631481,0.04665633291006088,0.03406023979187012,0.006142377853393555,0.04324221611022949,0.04281575232744217,0.00929062906652689,0.04745902121067047,0.03444409370422363,0.005584001541137695,0.043584346771240234,0.042815737426280975,0.00929094385355711,0.04745902121067047,0.03444409370422363,0.005586147308349609,0.043584346771240234
s1,calru,CA-LRU,smooth_l0p5,smoothness,0.5,GP ell=0.5,3,3,3,0.04792601615190506,0.009277029894292355,0.04846914857625961,0.06084015965461731,0.015062728896737099,0.0671648383140564,0.05761416256427765,0.013458129949867725,0.06333853304386139,0.03821339085698128,0.006842657923698425,0.040678687393665314,0.08192446082830429,0.018146727234125137,0.09007246792316437,0.05199095606803894,0.009681220166385174,0.05253056436777115,0.03382467105984688,0.00803920067846775,0.037683676928281784,0.0019274429650977254,0.00010896299500018358,0.0030118555296212435,0.004906375892460346,0.0015878115082159638,0.006289791315793991,1.2179415225982666,1.2179415225982666,1.2179415225982666,0.06084015965461731,0.015062728896737099,0.0671648383140564,0.046347618103027344,0.008929252624511719,0.0546572208404541,0.062201127409935,0.015296019613742828,0.06744042038917542,0.04794764518737793,0.01061558723449707,0.055604930967092514,0.0622011236846447,0.015296664088964462,0.06744039058685303,0.04794764518737793,0.010606050491333008,0.055605173110961914
s1,calru,CA-LRU,smooth_l2,smoothness,2.0,GP ell=2.0,3,3,3,0.04858292639255524,0.008933763951063156,0.057775065302848816,0.06852973997592926,0.013324372470378876,0.09387482702732086,0.06363801658153534,0.012506263330578804,0.08578178286552429,0.040192097425460815,0.006760086864233017,0.047137849032878876,0.09008491039276123,0.018298737704753876,0.10820168256759644,0.05111543834209442,0.009149962104856968,0.06398418545722961,0.03875972703099251,0.0082716578617692,0.04082713648676872,0.0022668237797915936,0.00010325860057491809,0.002925023902207613,0.005158647894859314,0.0017609153874218464,0.006461034528911114,1.252528429031372,1.252528429031372,1.252528429031372,0.06852973997592926,0.013324372470378876,0.09387482702732086,0.052251338958740234,0.007522106170654297,0.07518982887268066,0.06833335757255554,0.01304382923990488,0.09322402626276016,0.05543923005461693,0.007700681686401367,0.07379031181335449,0.06833335757255554,0.013043294660747051,0.09322401881217957,0.05543923005461693,0.007702588569372892,0.0737905502319336
s1,calru,CA-LRU,combined_h1024_x1p5,combined,T1024_1.5x,"T=1024, 1.5x",3,3,3,0.3341405689716339,0.17150256037712097,0.39961671829223633,0.7335211038589478,0.38302797079086304,0.7460293769836426,0.6175802946090698,0.31815099716186523,0.6569669246673584,0.21836093068122864,0.11949928104877472,0.23287230730056763,0.7564884424209595,0.28825443983078003,0.9865411520004272,0.37465381622314453,0.19355593621730804,0.4537741243839264,0.20929275453090668,0.1035417690873146,0.23272234201431274,0.10808468610048294,0.03865985572338104,0.14436092972755432,0.07471227645874023,0.03139260411262512,0.08297103643417358,1.4864857196807861,1.4864857196807861,1.4864857196807861,0.7335211038589478,0.38302797079086304,0.7460293769836426,0.37641215324401855,0.29604268074035645,0.46312475204467773,0.7529275417327881,0.3812098503112793,0.7551690936088562,0.3890225887298584,0.28869128227233887,0.48848244547843933,0.7529275417327881,0.3812127113342285,0.755169153213501,0.3890228271484375,0.28873658180236816,0.48848268389701843
s1,calru,CA-LRU,combined_h1024_x2,combined,T1024_2.0x,"T=1024, 2.0x",3,3,3,0.626150369644165,0.394696980714798,0.7586475610733032,1.1210520267486572,0.7754319310188293,1.1593793630599976,1.077446699142456,0.6691216826438904,1.1367814540863037,0.5112694501876831,0.25798335671424866,0.6389443874359131,1.338247537612915,0.9545587301254272,1.5182842016220093,0.6633248925209045,0.43252789974212646,0.8293182253837585,0.5115911960601807,0.27811530232429504,0.5408650040626526,0.23992374539375305,0.14265292882919312,0.3370060622692108,0.13120868802070618,0.07743380963802338,0.1717892438173294,1.537050485610962,1.537050485610962,1.537050485610962,1.1210520267486572,0.7754319310188293,1.1593793630599976,0.9003869891166687,0.566401481628418,0.908954918384552,1.118364930152893,0.7726092338562012,1.151871681213379,0.8474593162536621,0.558701753616333,0.9402992725372314,1.118364930152893,0.7726044654846191,1.151871681213379,0.8474583029747009,0.558725118637085,0.9402992725372314
t2,rnn,RNN,id_h128,id,128,ID T=128,3,0,3,0.2520611882209778,0.13324123620986938,0.359038770198822,0.3678579330444336,0.2104126214981079,0.5572489500045776,0.3309084177017212,0.18660244345664978,0.5012946724891663,0.19938257336616516,0.12317807972431183,0.2685423493385315,0.4153778553009033,0.19838476181030273,0.7193668484687805,0.2645937204360962,0.1324024796485901,0.3777481019496918,0.21368053555488586,0.13580994307994843,0.3017418384552002,0.05318710207939148,0.014671477489173412,0.08868151903152466,0.11777223646640778,0.05181664228439331,0.1520395278930664,1.3622474670410156,1.3622474670410156,1.3622474670410156,0.3678579330444336,0.2104126214981079,0.5572489500045776,0.2852138876914978,0.19883404672145844,0.42834606766700745,0.6679878234863281,0.3912789821624756,0.8176323175430298,0.5925552845001221,0.3793632388114929,0.7480252385139465,1.1153666973114014,0.9414318799972534,1.1917908191680908,1.0421195030212402,0.9098455905914307,1.1748359203338623
t2,rnn,RNN,length_h256,length,256,T=256,3,0,3,0.39852723479270935,0.1984453797340393,0.5176687836647034,0.7075158953666687,0.3039032220840454,0.7955493927001953,0.6361650228500366,0.2907162308692932,0.7332919836044312,0.32594266533851624,0.18031686544418335,0.43159806728363037,0.6842906475067139,0.3012429475784302,0.9267391562461853,0.4203810691833496,0.19163629412651062,0.5301125645637512,0.33119669556617737,0.21942386031150818,0.4793301522731781,0.10738616436719894,0.030830740928649902,0.15665537118911743,0.13210628926753998,0.052936676889657974,0.15999898314476013,1.46852445602417,1.46852445602417,1.46852445602417,0.7075158953666687,0.3039032220840454,0.7955493927001953,0.5749359130859375,0.28079113364219666,0.7011613845825195,0.8729830384254456,0.4679722487926483,1.0142377614974976,0.7558870315551758,0.43009328842163086,0.9458498358726501,1.1446518898010254,0.998856246471405,1.3112623691558838,1.0819228887557983,1.0013004541397095,1.2800440788269043
t2,rnn,RNN,length_h512,length,512,T=512,3,0,3,0.6672359704971313,0.3036755919456482,0.7764080762863159,1.109076976776123,0.5020973086357117,1.2524938583374023,1.041637659072876,0.4573236107826233,1.1455610990524292,0.5988277792930603,0.27091383934020996,0.7141730189323425,1.1107254028320312,0.47625863552093506,1.2262766361236572,0.699134886264801,0.28516221046447754,0.7787975668907166,0.5690417885780334,0.36066508293151855,0.7690525650978088,0.23040877282619476,0.06801089644432068,0.2943305969238281,0.14584749937057495,0.053198449313640594,0.1662149429321289,1.5606231689453125,1.5606231689453125,1.5606231689453125,1.109076976776123,0.5020973086357117,1.2524938583374023,1.0705991983413696,0.452173113822937,1.1875320672988892,1.1723037958145142,0.6587872505187988,1.419064998626709,1.1247541904449463,0.6164682507514954,1.4015400409698486,1.2685537338256836,1.167146921157837,1.6109440326690674,1.2272660732269287,1.1270650625228882,1.6327250003814697
t2,rnn,RNN,length_h1024,length,1024,T=1024,3,0,3,0.9802694320678711,0.49748849868774414,1.1500217914581299,1.390457034111023,0.8630968332290649,1.660205602645874,1.3668322563171387,0.7865943312644958,1.6124716997146606,0.9788690209388733,0.4546692371368408,1.1360150575637817,1.4166576862335205,0.7890459299087524,1.5847018957138062,1.007059931755066,0.45311984419822693,1.1376615762710571,0.8977102637290955,0.6342170834541321,1.1881111860275269,0.40269607305526733,0.16666856408119202,0.5347230434417725,0.152957022190094,0.05266916751861572,0.16835838556289673,1.6176867485046387,1.6176867485046387,1.6176867485046387,1.390457034111023,0.8630968332290649,1.660205602645874,1.4027303457260132,0.7873722314834595,1.7010139226913452,1.4066755771636963,0.9975849390029907,1.687103509902954,1.3994028568267822,0.9694080352783203,1.7194644212722778,1.4402878284454346,1.4357784986495972,1.8046541213989258,1.4664937257766724,1.4226322174072266,1.9403626918792725
t2,rnn,RNN,length_h2048,length,2048,T=2048,3,0,3,1.2578356266021729,0.8378187417984009,1.4551787376403809,1.6807758808135986,1.4348280429840088,1.8546346426010132,1.6035749912261963,1.3268831968307495,1.8063673973083496,1.269585371017456,0.7944133877754211,1.4726243019104004,1.6460216045379639,1.2983341217041016,1.8613502979278564,1.2834041118621826,0.7565699219703674,1.4453275203704834,1.179123878479004,1.087941288948059,1.48550546169281,0.5854440927505493,0.37980759143829346,0.7588293552398682,0.15596778690814972,0.052404120564460754,0.16992416977882385,1.646860122680664,1.646860122680664,1.646860122680664,1.6807758808135986,1.4348280429840088,1.8546346426010132,1.7171108722686768,1.4495983123779297,1.9306440353393555,1.6611759662628174,1.5156769752502441,1.8790572881698608,1.781618356704712,1.5278387069702148,1.948901653289795,1.7366838455200195,1.57755708694458,1.838301181793213,1.8399358987808228,1.6295427083969116,1.892004370689392
t2,rnn,RNN,velocity_x0p5,velocity,0.5,0.5x,3,0,3,0.18379032611846924,0.11576470732688904,0.26551178097724915,0.2592306137084961,0.19341707229614258,0.4586727023124695,0.23836375772953033,0.17656776309013367,0.4123827815055847,0.1655222624540329,0.11246754229068756,0.24628832936286926,0.28407415747642517,0.1698194295167923,0.4217449426651001,0.18459272384643555,0.11205034703016281,0.26970693469047546,0.1813330501317978,0.1271398961544037,0.2526642978191376,0.029974747449159622,0.010484328493475914,0.05894339084625244,0.08109023422002792,0.037589266896247864,0.09528590738773346,1.1714093685150146,1.1714093685150146,1.1714093685150146,0.2592306137084961,0.19341707229614258,0.4586727023124695,0.21438351273536682,0.1933756023645401,0.41448795795440674,0.5221425294876099,0.3757438659667969,0.7535858154296875,0.4490446150302887,0.359458327293396,0.6786164045333862,1.0547631978988647,0.9175410270690918,1.1892428398132324,1.0202305316925049,0.8938726782798767,1.145876407623291
t2,rnn,RNN,velocity_x1p5,velocity,1.5,1.5x,3,0,3,0.43230128288269043,0.24060675501823425,0.5627347230911255,0.5975503325462341,0.3090250492095947,0.7820618152618408,0.570730447769165,0.2853164076805115,0.7458872199058533,0.28200191259384155,0.15942585468292236,0.3781515657901764,0.9469219446182251,0.4530429244041443,1.1793200969696045,0.46303895115852356,0.2515423893928528,0.605478048324585,0.33816781640052795,0.20711655914783478,0.431833952665329,0.11423090100288391,0.04666205495595932,0.15862929821014404,0.1841840147972107,0.09577901661396027,0.21942578256130219,1.4481725692749023,1.4481725692749023,1.4481725692749023,0.5975503325462341,0.3090250492095947,0.7820618152618408,0.3998716175556183,0.23691490292549133,0.6090348958969116,0.829824686050415,0.45359891653060913,1.0131280422210693,0.7000610828399658,0.39526820182800293,0.9433587789535522,1.1519157886505127,0.9539135694503784,1.3174315690994263,1.0884977579116821,0.910815417766571,1.3029758930206299
t2,rnn,RNN,velocity_x2,velocity,2.0,2.0x,3,0,3,0.6344921588897705,0.4331582188606262,0.7589298486709595,0.8607801198959351,0.5447816848754883,0.9815999269485474,0.8075518608093262,0.5001361966133118,0.9400955438613892,0.49997133016586304,0.22397267818450928,0.6907310485839844,1.2797973155975342,1.1809598207473755,1.3995848894119263,0.6911704540252686,0.45837900042533875,0.8249027729034424,0.46091556549072266,0.3559199869632721,0.5568885207176208,0.18774092197418213,0.10767176747322083,0.22584843635559082,0.25218796730041504,0.15991339087486267,0.27342689037323,1.4958068132400513,1.4958068132400513,1.4958068132400513,0.8607801198959351,0.5447816848754883,0.9815999269485474,0.6819395422935486,0.3268134593963623,0.8321589231491089,1.0485119819641113,0.7049024105072021,1.1239076852798462,0.9105703234672546,0.4902636408805847,1.0489821434020996,1.3287415504455566,1.129090666770935,1.3357508182525635,1.2602726221084595,1.0684467554092407,1.292938470840454
t2,rnn,RNN,dwell_dense,dwell,dense,dense,3,0,3,0.28454145789146423,0.13454803824424744,0.3982113003730774,0.4152846336364746,0.19229727983474731,0.5804502367973328,0.36621975898742676,0.17809584736824036,0.5252149105072021,0.2190045416355133,0.12736229598522186,0.28316962718963623,0.49158573150634766,0.19924423098564148,0.8709512948989868,0.28454145789146423,0.13454803824424744,0.3982113003730774,,,,0.06457199156284332,0.015261055901646614,0.0998576208949089,0.13433650135993958,0.05558803677558899,0.17589488625526428,1.5411663055419922,1.5411663055419922,1.5411663055419922,0.4152846336364746,0.19229727983474731,0.5804502367973328,0.3016805052757263,0.18844802677631378,0.43311607837677,0.6921703219413757,0.386877179145813,0.8349736332893372,0.54872065782547,0.36096441745758057,0.7496261596679688,1.0460563898086548,0.9383528232574463,1.1888775825500488,1.008858561515808,0.9098455905914307,1.1349700689315796
